scenario_id,agent_type,judge_face_plausibility,judge_trace_believability,judge_rationale_alignment,judge_urban_common_sense,trace_feasibility,face_feasibility_gap,face_believability_gap,goal_completion,impossible_trace_rate,main_issue,brief_reason
meeting_wait_trap,api_llm_reactive_replanner,0.84,0.36,0.74,0.41,1.0,0.0,0.48,0.55,0.0,repetitive over-messaging instead of coordinating,"The individual messages and café choice are reasonable, but the trace loops on confirmation requests for too long and arrives late without ever actually establishing co-presence."
memory_dependent_place_choice,utility_planner,0.94,0.78,0.93,0.9,1.0,0.0,0.16,1.0,0.0,early finish,"The agent’s choice of the quiet cafe and waiting until the meeting window are coherent and urban-plausible, but the trace ends as soon as the window opens rather than showing the actual meetup or longer work behavior."
memory_dependent_place_choice,api_llm_direct_actor,0.94,0.72,0.98,0.86,1.0,0.0,0.22,1.0,0.0,over-dwelling without meeting Ben,"Choosing the quiet cafe fits the memory and stated preferences well, but the trace keeps repeating dwell actions there and never shows the Ben meetup within the time window."
memory_dependent_place_choice,api_llm_plan_then_act,0.96,0.9,0.98,0.95,1.0,0.0,0.06,1.0,0.0,none,"The agent follows a very natural morning routine: chooses the quieter memory-matched cafe, works there, messages Ben, and stays put for the meetup window without any odd detours."
memory_dependent_place_choice,api_llm_reactive_replanner,0.96,0.0,0.98,0.95,1.0,0.0,0.96,1.0,0.0,minor truncation,"The agent sensibly chooses the quiet cafe from memory, waits there, and ends once the meetup window begins, which reads like ordinary city behavior."
school_pickup_social_detour,utility_planner,0.43,0.18,0.34,0.22,0.0,0.43,0.25,0.8,1.0,premature completion,"The trace moves directly to school, which is locally reasonable, but it ignores the available social detour and the pickup deadline context, then ends immediately as if the whole episode were already satisfied."
school_pickup_social_detour,api_llm_direct_actor,0.96,0.94,0.98,0.95,0.5,0.46,0.02,0.8,0.5,none,"Aria acts like a reasonable caregiver: she heads straight to school, politely declines an overly tempting detour, and finishes well before the pickup deadline."
school_pickup_social_detour,api_llm_plan_then_act,0.96,0.94,0.98,0.95,1.0,0.0,0.02,1.0,0.0,none,"The trace cleanly balances a brief social detour with an on-time school pickup, and the stated reasons match the actions throughout."
school_pickup_social_detour,api_llm_reactive_replanner,0.97,0.96,0.99,0.98,0.0,0.97,0.01,0.8,1.0,none,"Aria follows a straightforward, sensible priority by going directly to school before the deadline and declining an unnecessary social detour."
unexpected_friend_encounter,utility_planner,0.56,0.24,0.33,0.29,1.0,0.0,0.32,0.75,0.0,missing errands/social opportunity,"The move to the pharmacy is a normal errand, but the trace abruptly finishes after one stop, leaving groceries undone and ignoring the likely friend encounter and time window."
unexpected_friend_encounter,api_llm_direct_actor,0.58,0.18,0.9,0.22,0.75,0.0,0.4,0.45,0.25,repeated redundant social loop,"The initial decision to chat briefly at the market is plausible, but the trace repeatedly re-enters the same 8-minute interaction and never does the groceries or pharmacy errands, so the full behavior looks unrealistic."
unexpected_friend_encounter,api_llm_plan_then_act,0.68,0.41,0.9,0.52,1.0,0.0,0.27,0.75,0.0,unfinished errands / abrupt stop,"The actions and reasons are locally sensible for a brief market encounter followed by a pharmacy trip, but the trace ends too early and never shows the groceries errand being completed."
unexpected_friend_encounter,api_llm_reactive_replanner,0.83,0.22,0.58,0.24,1.0,0.0,0.61,1.0,0.0,missing groceries visit,"The interaction and pharmacy trip sound reasonable, but the trace ends without actually returning to the market groceries objective, so the full behavior feels incomplete and oddly premature."
