repeat_id,scenario_id,family,agent_type,task_completion,goal_completion,trace_feasibility,intention_consistency,replanning_success,judge_face_plausibility,judge_trace_believability,face_believability_gap,impossible_trace_rate,done_state_loop_rate,social_derailment_rate,constraint_satisfaction,process_success,plan_plausibility,plausibility_feasibility_gap,travel_efficiency,budget_consistency,social_appropriateness,feasibility_violation,city_false_continue,face_feasibility_gap,route_interruption_count,verified_replan_count,llm_calls,llm_latency_seconds,llm_total_tokens,judge_rationale_alignment,judge_urban_common_sense,failure_taxonomy,judge_main_issue,judge_brief_reason
1,social_copresence_message_gated,social_outcome,api_llm_plan_and_execute,1.0,1.0,1.0,1.0,,0.83,0.56,0.27,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,12.291,7969,0.92,0.64,{},overlong cafe wait before meetup,"The sequence makes sense at a surface level because Aria messages Ben first and then goes to the agreed cafe, but the trace is a bit clumsy because it arrives very early, spends time on a service step, and the interaction evidence is thin relative to the stated meeting intent."
1,social_copresence_message_gated,social_outcome,gatsim_official_planner,0.0,0.15,0.4,0.06,,0.91,0.22,0.69,0.6,0.0,0.0,0.429,,1.0,0.6,0.5,1.0,0.0,0.6,1.0,0.51,0,0,6,68.229,66982,0.18,0.24,"{""invalid_state_transition"": 5, ""time_budget_failure"": 1}",repetitive goal drift,"The trace starts with a plausible trip to the agreed cafe, but it never sends the confirmatory message and then loops through repeated interactions before ending back at the office, which does not fit the stated intent or the scenario."
1,social_copresence_message_gated,social_outcome,sotopia_official_llm_agent,0.308,0.55,1.0,0.55,,0.83,0.38,0.45,0.0,0.0,0.0,1.0,,1.0,0.0,0.955,1.0,0.5,0.0,0.0,0.0,0,0,6,40.226,46198,0.74,0.42,"{""goal_drift"": 1}",aimless detour,"The initial message and decision to head to the quiet cafe fit the scenario, but the long wandering through unrelated locations before stopping makes the full trace feel only weakly believable as purposeful city behavior."
1,social_copresence_message_gated,social_outcome,generative_agents_official_planner,1.0,1.0,1.0,1.0,,0.93,0.62,0.31,0.0,0.0,0.0,1.0,,1.0,0.0,0.618,1.0,1.0,0.0,0.0,0.0,0,0,1,13.788,8061,0.88,0.74,{},overly adapter-like sequencing,"The trace follows the intended confirm-then-meet pattern and the timing works, but the action labels and repetitive official-adapter style make the full sequence feel more scripted than natural city behavior."
1,social_copresence_message_gated,social_outcome,agentsociety_official_plan_blocks,1.0,1.0,1.0,1.0,,0.97,0.91,0.06,0.0,0.0,0.0,1.0,,1.0,0.0,0.618,1.0,1.0,0.0,0.0,0.0,0,0,2,25.413,16039,0.98,0.93,{},none,"The trace follows the stated intent closely: Aria confirms Ben, travels to the agreed cafe, and meets within the time window with no obvious feasibility problems."
1,social_copresence_open_meet,social_outcome,api_llm_react_tool_policy,1.0,1.0,1.0,1.0,,0.96,0.83,0.13,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,5,34.888,43407,0.98,0.91,{},over-explicit success scripting,"The actions read like a reasonable lunch-time meetup plan, though the trace is a bit too scripted and optimized in how it narrates the co-presence proof."
1,social_copresence_open_meet,social_outcome,api_llm_plan_and_execute,1.0,1.0,1.0,1.0,,0.97,0.93,0.04,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,9.854,7959,0.98,0.96,{},none,"The agent follows a straightforward, realistic lunch meetup plan: travel to the park, wait for the window, then interact with Casey there, with no budget or feasibility problems."
1,social_copresence_open_meet,social_outcome,gatsim_official_planner,1.0,1.0,1.0,1.0,,0.77,0.34,0.43,0.0,0.0,0.0,1.0,,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0,0,1,25.129,10457,0.92,0.28,{},mechanical planner script,"The trace sounds like a reasonable demo of going to a park meetup, but the repeated GATSim boilerplate, awkward detour back to the office, and lack of a natural social end state make the full sequence feel less like ordinary city behavior."
1,social_copresence_open_meet,social_outcome,sotopia_official_llm_agent,0.0,0.2,0.5,0.1,,0.82,0.68,0.14,0.5,0.0,0.0,0.4,,1.0,0.5,0.926,1.0,0.0,0.5,0.0,0.32,0,0,10,62.968,80270,0.93,0.79,"{""invalid_state_transition"": 5}",repetitive idle interactions,"The trace reads like a normal park meetup and the stated actions match the goal, but the repeated interact steps at the end add some behavioral drift without undermining the basic plausibility."
1,social_copresence_open_meet,social_outcome,generative_agents_official_planner,0.0,0.5,1.0,0.5,,0.78,0.32,0.46,0.0,0.0,0.0,1.0,,1.0,0.0,0.893,1.0,0.0,0.0,0.0,0.0,0,0,1,18.414,8145,0.12,0.45,"{""goal_drift"": 1}",unexplained wandering,"The route to the park is superficially city-like, but the sequence meanders through unrelated stops with no meeting-oriented rationale, making the full trace feel implausible for a planned social meetup."
1,social_copresence_open_meet,social_outcome,agentsociety_official_plan_blocks,0.0,0.2,0.9,0.18,,0.84,0.41,0.43,0.1,0.0,0.0,0.4,,1.0,0.1,0.893,1.0,0.0,0.1,0.0,0.0,0,0,4,35.496,32436,0.58,0.62,"{""invalid_state_transition"": 1}",meandering plan and weak co-presence,"The trace sounds like a plausible city outing at the surface, but it wanders through unnecessary locations, never clearly establishes Casey’s actual presence, and ends with only a claim of arrival rather than a convincing meeting."
1,social_copresence_two_party,social_outcome,api_llm_react_tool_policy,1.0,1.0,1.0,1.0,,0.95,0.92,0.03,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,8,47.759,73009,0.97,0.9,{},none,"The agent sequences two short meetings in the right places and windows, with coherent travel, venue entry, and budget remaining positive."
1,social_copresence_two_party,social_outcome,api_llm_plan_and_execute,1.0,1.0,1.0,1.0,,0.93,0.88,0.05,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,12.828,8359,0.97,0.9,{},minor over-specification of service stop,"The sequence reads like a reasonable city-day plan: Aria goes to the park, meets Casey in window, then reaches the cafe in time for Ben, with the only slight oddity being the unnecessary service step before the second meeting."
1,social_copresence_two_party,social_outcome,gatsim_official_planner,1.0,1.0,1.0,1.0,,0.9,0.45,0.45,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,17.542,11203,0.72,0.78,{},generic planner boilerplate and compressed sequencing,"The itinerary itself is locally sensible for meeting Casey at the park and then Ben at the cafe, but the repeated template-like reasons and the abrupt finish make the full trace feel engineered rather than naturally lived."
1,social_copresence_two_party,social_outcome,sotopia_official_llm_agent,1.0,0.8,0.917,0.733,,0.56,0.33,0.23,0.083,0.0,0.0,0.5,,1.0,0.083,0.958,1.0,1.0,0.083,0.0,0.0,0,0,13,77.983,104988,0.42,0.38,"{""invalid_state_transition"": 1}",repetitive and muddled sequencing,"The trace has a plausible high-level meeting itinerary, but the repeated Casey interactions, odd detour through unrelated locations, and weak linkage between reasons and actions make the full behavior feel shaky."
1,social_copresence_two_party,social_outcome,generative_agents_official_planner,0.5,0.7,1.0,0.7,,0.72,0.42,0.3,0.0,0.0,1.0,1.0,,1.0,0.0,0.92,1.0,0.5,0.0,0.0,0.0,0,0,1,18.378,8248,0.18,0.58,"{""goal_drift"": 1, ""social_derailment"": 1}",unexplained wandering and missed stated meeting,"The sequence looks like a generic urban movement trace at first, but it never clearly supports the stated Casey meeting, then drifts through unrelated locations before ending at the cafe without any Ben interaction."
1,social_copresence_two_party,social_outcome,agentsociety_official_plan_blocks,1.0,1.0,1.0,1.0,,0.91,0.82,0.09,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,2,32.791,18033,0.96,0.84,{},slight over-structured official-plan tone,"The sequence is coherent and the timings fit both meetings and the budget, with only minor awkwardness from the repetitive plan-block phrasing and an unnecessary meal purchase after the second meeting."
1,social_copresence_with_errand,social_outcome,api_llm_react_tool_policy,1.0,0.6,0.857,0.514,,0.78,0.28,0.5,0.143,0.0,0.0,0.0,,1.0,0.143,1.0,0.0,1.0,0.143,0.0,0.0,0,0,8,48.826,72267,0.62,0.55,"{""money_budget_failure"": 1}",budget violation and task drift,"The individual actions sound like a plausible errand-plus-meeting routine, but the sequence detours into odd task ordering and ends with an unrepaired negative budget, which hurts full-trace believability."
1,social_copresence_with_errand,social_outcome,api_llm_plan_and_execute,1.0,0.6,0.857,0.514,,0.72,0.28,0.44,0.143,0.0,0.0,0.0,,1.0,0.143,1.0,0.0,1.0,0.143,0.0,0.0,0,0,1,20.808,10558,0.81,0.55,"{""money_budget_failure"": 1}",budget violation,"The actions sound locally reasonable for combining a meeting and an errand, but the sequence overspends the budget and oddly inserts a paid-market service before the meeting, which makes the full trace hard to believe as ordinary city behavior."
1,social_copresence_with_errand,social_outcome,gatsim_official_planner,1.0,0.6,0.857,0.514,,0.82,0.22,0.6,0.143,0.0,0.0,0.0,,1.0,0.143,1.0,0.0,1.0,0.143,1.0,0.0,0,0,2,32.16,22090,0.9,0.35,"{""money_budget_failure"": 1}",budget violation and plan drift,"The intent to buy medicine and then meet Casey at the market sounds locally reasonable, but the trace spends the budget into the negative and the sequence looks like a rigid scripted plan rather than believable city behavior."
1,social_copresence_with_errand,social_outcome,sotopia_official_llm_agent,0.417,0.45,0.75,0.338,,0.44,0.28,0.16,0.25,0.0,0.0,0.5,,1.0,0.25,1.0,1.0,0.0,0.25,0.0,0.0,0,0,12,132.058,96209,0.18,0.52,"{""invalid_state_transition"": 3}",generic placeholder actions,"The sequence superficially resembles a resident combining a meeting and a pharmacy errand, but the repeated generic actions, lack of explicit intent, and drifting through unrelated locations make the full trace feel weak and poorly aligned with the stated goals."
1,social_copresence_with_errand,social_outcome,generative_agents_official_planner,1.0,1.0,1.0,1.0,,0.84,0.44,0.4,0.0,0.0,0.0,1.0,,1.0,0.0,0.909,1.0,1.0,0.0,0.0,0.0,0,0,1,10.847,7691,0.93,0.68,{},meeting dropped after errand,"The plan to meet Casey at the market and then buy medicine is locally reasonable, but the sequence ends immediately after the errand with no evidence the meeting was actually completed or sustained."
1,social_copresence_with_errand,social_outcome,agentsociety_official_plan_blocks,1.0,0.8,0.909,0.727,,0.68,0.42,0.26,0.091,0.0,0.0,0.5,,1.0,0.091,0.811,1.0,1.0,0.091,0.0,0.0,0,0,4,49.462,34359,0.78,0.65,"{""invalid_state_transition"": 1}",redundant looping and order drift,"The actions sound like a reasonable errand-and-meeting trip, but the trace repeats the market visit and ends after exhausting steps rather than cleanly reflecting both goals as completed."
2,social_copresence_decoy_location,social_outcome,api_llm_react_tool_policy,1.0,1.0,1.0,1.0,,0.93,0.9,0.03,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,7,59.027,63118,0.97,0.88,{},slightly scripted service step,"The agent follows a sensible urban meetup pattern: confirms with Ben, goes to the correct cafe, waits for the window, and meets there without any feasibility problems."
2,social_copresence_decoy_location,social_outcome,api_llm_plan_and_execute,1.0,1.0,1.0,1.0,,0.93,0.88,0.05,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,16.01,8212,0.97,0.86,{},slight over-optimization,"The trace is coherent and matches the stated goal, with only minor awkwardness in how explicitly it plans the co-presence evidence and service timing."
2,social_copresence_decoy_location,social_outcome,gatsim_official_planner,0.0,0.15,0.4,0.06,,0.72,0.28,0.44,0.6,0.0,0.0,0.429,,1.0,0.6,1.0,1.0,0.0,0.6,0.0,0.32,0,0,6,85.963,64554,0.41,0.33,"{""invalid_state_transition"": 6}",repetitive scripted interactions,"The trace starts with a plausible choice of the quiet cafe, but it then devolves into repetitive, overly scripted co-presence actions with weak natural justification."
2,social_copresence_decoy_location,social_outcome,sotopia_official_llm_agent,1.0,1.0,1.0,1.0,,0.88,0.84,0.04,0.0,0.0,0.0,1.0,,1.0,0.0,0.618,1.0,1.0,0.0,0.0,0.0,0,0,8,49.456,61600,0.91,0.79,{},slight route oddity,"The agent behaves like a reasonable person confirming the meeting and reaching the correct quiet cafe, though the intermediate path through transit hub, plaza, and library is somewhat arbitrary for the stated goal."
2,social_copresence_decoy_location,social_outcome,generative_agents_official_planner,1.0,1.0,1.0,1.0,,0.76,0.52,0.24,0.0,0.0,0.0,1.0,,1.0,0.0,0.955,1.0,1.0,0.0,0.0,0.0,0,0,1,14.951,8195,0.86,0.61,{},detour before meeting,"The actions make sense at a surface level and end at the correct cafe, but the unnecessary detour to the central cafe and then back to the quiet cafe weakens the full trace believability."
2,social_copresence_decoy_location,social_outcome,agentsociety_official_plan_blocks,1.0,1.0,1.0,1.0,,0.96,0.93,0.03,0.0,0.0,0.0,1.0,,1.0,0.0,0.955,1.0,1.0,0.0,0.0,0.0,0,0,2,18.784,15465,0.98,0.9,{},none,"The trace cleanly matches the stated goal: it confirms with Ben, goes to the quiet cafe, arrives in the meeting window, and stays within budget without any obvious feasibility problems."
2,social_copresence_event_window,social_outcome,api_llm_react_tool_policy,1.0,1.0,1.0,1.0,,0.91,0.52,0.39,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,6,40.432,52233,0.86,0.6,{},unnecessary service detour,"The plan to reach the market and meet Casey during the short window is sensible, but the mandatory refreshment-service detour and the slightly mechanical sequencing make the full trace feel less natural."
2,social_copresence_event_window,social_outcome,api_llm_plan_and_execute,1.0,1.0,1.0,1.0,,0.93,0.74,0.19,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,11.457,8072,0.95,0.88,{},minor timing compression,"The plan to get to the market early, wait for Casey, and meet them during the window is locally sensible, though the sequence is a bit too neat and the dwell step slightly overshoots the stated start of the window."
2,social_copresence_event_window,social_outcome,gatsim_official_planner,1.0,1.0,1.0,1.0,,0.83,0.31,0.52,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,9.432,10135,0.79,0.28,{},"planner-driven, socially unnatural sequencing","The trace locally looks like a plausible errand-and-meet plan, but the repeated GATSim-specific reasoning and the odd service-before-meeting sequence make the full behavior feel scripted rather than ordinary city conduct."
2,social_copresence_event_window,social_outcome,sotopia_official_llm_agent,0.0,0.2,0.5,0.1,,0.92,0.39,0.53,0.5,0.0,0.0,0.4,,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.42,0,0,10,69.348,80140,0.78,0.66,"{""invalid_state_transition"": 4, ""money_budget_failure"": 1}",wandering/double-dipping at the destination,"The trace mostly looks like a plausible attempt to reach and spend time with Casey at the market, but the repeated interact/dwell/buy sequence is oddly redundant and weakens the realism of the full behavior."
2,social_copresence_event_window,social_outcome,generative_agents_official_planner,1.0,1.0,1.0,1.0,,0.83,0.64,0.19,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,18.548,8019,0.27,0.72,{},adapter-driven action trace,"The sequence itself is urban-plausible and reaches the market before Casey’s window, but the reasons are generic adapter labels rather than behaviorally grounded motivations, which weakens the full trace."
2,social_copresence_event_window,social_outcome,agentsociety_official_plan_blocks,1.0,0.7,0.833,0.583,,0.9,0.35,0.55,0.167,0.0,0.0,0.4,,1.0,0.167,0.895,1.0,1.0,0.167,0.0,0.067,0,0,4,33.708,32508,0.8,0.45,"{""invalid_state_transition"": 1}",missed urgency and looping detour,"The move chain and stated intent are locally sensible, but the trace wastes the short window on unrelated detours and then ends without a convincing actual meeting sequence."
2,social_copresence_message_gated,social_outcome,api_llm_react_tool_policy,1.0,1.0,1.0,1.0,,0.88,0.67,0.21,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,7,69.502,62661,0.93,0.74,{},slight over-serialization,"The actions are locally sensible for a confirm-then-meet plan, but the trace feels somewhat scripted and over-explicit in its venue-entry and service-purchase rationale."
2,social_copresence_message_gated,social_outcome,api_llm_plan_and_execute,1.0,1.0,1.0,1.0,,0.92,0.88,0.04,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,11.26,7840,0.95,0.9,{},none,"The agent messages Ben first, goes to the agreed cafe, waits through the timing window, and then meets him there with enough budget left, so the sequence reads as ordinary and coherent."
2,social_copresence_message_gated,social_outcome,gatsim_official_planner,0.0,0.15,0.4,0.06,,0.2,0.08,0.12,0.6,0.0,0.0,0.429,,1.0,0.6,1.0,1.0,0.0,0.6,0.0,0.0,0,0,6,120.311,65504,0.05,0.1,"{""invalid_state_transition"": 6}",missed confirmation and repetitive filler,"The trace goes to the cafe and waits there, but it never clearly sends the required confirmation to Ben and then repeats identical interactions instead of showing a believable meeting sequence."
2,social_copresence_message_gated,social_outcome,sotopia_official_llm_agent,0.308,0.35,0.9,0.315,,0.86,0.74,0.12,0.1,0.0,0.0,0.429,,1.0,0.1,0.955,1.0,0.5,0.1,1.0,0.0,0,0,10,83.988,80190,0.91,0.62,"{""money_budget_failure"": 1}",unnecessary wandering before meeting,"The trace starts with a sensible confirm-and-meet pattern, but the detour through unrelated locations and repeated dwell actions make the full behavior feel a bit less natural than the stated plan."
2,social_copresence_message_gated,social_outcome,generative_agents_official_planner,0.308,0.55,1.0,0.55,,0.82,0.46,0.36,0.0,0.0,0.0,1.0,,1.0,0.0,0.955,1.0,0.5,0.0,0.0,0.0,0,0,1,14.46,8134,0.88,0.63,"{""goal_drift"": 1}",sequence drift and idle wandering,"The opening message and the final arrival at the quiet cafe are plausible for a confirm-then-meet plan, but the middle sequence wanders through unrelated locations and the episode ends without any shown co-presence with Ben."
2,social_copresence_message_gated,social_outcome,agentsociety_official_plan_blocks,1.0,1.0,1.0,1.0,,0.96,0.93,0.03,0.0,0.0,0.0,1.0,,1.0,0.0,0.618,1.0,1.0,0.0,0.0,0.0,0,0,2,19.245,15990,0.99,0.95,{},none,"The trace cleanly follows the stated intent: Ben is explicitly confirmed first, then Aria travels to the agreed cafe and meets within the target window without any feasibility problems."
2,social_copresence_open_meet,social_outcome,api_llm_react_tool_policy,1.0,1.0,1.0,1.0,,0.98,0.94,0.04,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,5,47.118,43639,0.99,0.93,{},none,"The trace reads like a normal, coherent lunch meetup plan: Aria travels to the park, waits for the window, then interacts with Casey in place, with no feasibility problems or mismatch between intent and actions."
2,social_copresence_open_meet,social_outcome,api_llm_plan_and_execute,1.0,1.0,1.0,1.0,,0.96,0.9,0.06,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,10.008,7958,0.98,0.92,{},slight over-explanation of co-presence,"The trace reads like a normal coordinated lunch meetup in a park, with timely travel, waiting, and direct interaction that fits the stated goal and constraints."
2,social_copresence_open_meet,social_outcome,gatsim_official_planner,1.0,1.0,1.0,1.0,,0.78,0.64,0.14,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,16.508,10054,0.55,0.72,{},planner-scripted rationale,"The sequence resembles a reasonable lunch meetup trip, but the repeated GATSim-style reasons feel scripted and only loosely connected to the stated intention to actually meet Casey."
2,social_copresence_open_meet,social_outcome,sotopia_official_llm_agent,1.0,0.7,0.8,0.56,,0.78,0.66,0.12,0.2,0.0,0.0,0.4,,1.0,0.2,0.926,1.0,1.0,0.2,0.0,0.0,0,0,6,56.683,47095,0.82,0.7,"{""invalid_state_transition"": 1}",generic physical-action boilerplate,"The sequence looks like a reasonable lunch meetup trip to the park and the timing supports co-presence, but the trace is thin and mechanically generic, with no real conversational or situational detail beyond arriving and interacting."
2,social_copresence_open_meet,social_outcome,generative_agents_official_planner,0.0,0.2,0.75,0.15,,0.86,0.61,0.25,0.25,0.0,0.0,0.4,,1.0,0.25,0.893,1.0,0.0,0.25,0.0,0.11,0,0,3,35.715,21475,0.55,0.82,"{""invalid_state_transition"": 1}",generic adapter reasons,"The sequence looks like a reasonable park meetup and the timing supports co-presence, but the repeated placeholder reasons and mechanical sequencing weaken the full trace believability."
2,social_copresence_open_meet,social_outcome,agentsociety_official_plan_blocks,1.0,1.0,1.0,1.0,,0.97,0.93,0.04,0.0,0.0,0.0,1.0,,1.0,0.0,0.641,1.0,1.0,0.0,0.0,0.0,0,0,2,23.391,15426,0.98,0.95,{},none,"The trace reads like a normal lunch meetup trip with coherent timing and an actual park co-presence outcome, and nothing in the sequence suggests an implausible city behavior."
2,social_copresence_two_party,social_outcome,api_llm_react_tool_policy,1.0,1.0,1.0,1.0,,0.9,0.76,0.14,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,8,55.044,72535,0.95,0.84,{},slightly scripted sequencing,"The actions and reasons are locally sensible for a two-meeting day, though the trace feels somewhat mechanically optimized and the cafe service step is a bit artificial."
2,social_copresence_two_party,social_outcome,api_llm_plan_and_execute,1.0,1.0,1.0,1.0,,0.82,0.54,0.28,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,14.396,8626,0.77,0.71,{},time/window mismatch around Ben meeting,"The plan sounds reasonable at a glance, but the Ben interaction is internally inconsistent because the stated timing does not match the actual window, and the sequence looks slightly over-scripted with a paid cafe service in the middle."
