scenario_id,agent_type,judge_face_plausibility,judge_trace_believability,judge_rationale_alignment,judge_urban_common_sense,trace_feasibility,face_feasibility_gap,face_believability_gap,goal_completion,impossible_trace_rate,main_issue,brief_reason
social_copresence_event_window,agentsociety_official_plan_blocks,0.9,0.42,0.88,0.74,1.0,0.0,0.48,1.0,0.0,deadline pressure and plan padding,"The intent and individual steps sound reasonable, but the trace spends time on an unnecessary buy and still reaches the meeting only because the window is treated loosely, which weakens the full-sequence believability."
social_copresence_message_gated,api_llm_react_tool_policy,0.95,0.88,0.98,0.9,1.0,0.0,0.07,1.0,0.0,minor overengineering,"The trace is highly plausible: Aria messages Ben first, travels to the agreed cafe, waits, and meets within the window, though the extra service step reads slightly procedural rather than natural."
social_copresence_message_gated,api_llm_plan_and_execute,0.94,0.71,0.92,0.76,1.0,0.0,0.23,1.0,0.0,slight overengineering,"The trace follows the stated goal well, with a sensible confirm-first message and a timed meet at the quiet cafe, though it adds extra service/wait steps that make it a bit over-structured."
social_copresence_message_gated,gatsim_official_planner,0.42,0.24,0.28,0.31,0.4,0.02,0.18,0.15,0.6,missed confirmation and repetitive placeholder interactions,"The trace reaches the cafe and stays within budget, but it never actually sends the required confirmation to Ben and then repeats the same generic interaction steps, which makes the behavior feel mechanically off."
social_copresence_message_gated,sotopia_official_llm_agent,0.95,0.72,0.98,0.84,0.9,0.05,0.23,0.35,0.1,slightly meandering transit sequence,"The trace correctly confirms with Ben, reaches the quiet cafe in the meeting window, and stays within budget, though the route is a bit circuitous and the lingering suggests some inefficiency."
social_copresence_message_gated,generative_agents_official_planner,0.94,0.62,0.78,0.74,1.0,0.0,0.32,1.0,0.0,overlong wandering before meeting,"The trace starts with the right confirmation message and reaches the cafe within a plausible window, but the detour through multiple locations before settling down makes the full sequence feel somewhat ad hoc and less like a clean meet-up plan."
social_copresence_message_gated,agentsociety_official_plan_blocks,0.9,0.76,0.88,0.81,1.0,0.0,0.14,1.0,0.0,over-scripted route,"The core behavior is sensible and matches the scenario: Aria confirms first, then arrives at the quiet cafe within the meeting window, but the route and official-plan framing feel a bit artificial and less like organic city behavior."
social_copresence_open_meet,api_llm_react_tool_policy,0.93,0.9,0.98,0.95,1.0,0.0,0.03,1.0,0.0,none,"The agent’s steps are coherent and socially plausible: it travels to the park, waits for the meeting window, and interacts with Casey there without any obvious feasibility problems."
social_copresence_open_meet,api_llm_plan_and_execute,0.98,0.95,0.99,0.93,1.0,0.0,0.03,1.0,0.0,minor over-precision,"The plan is coherent and socially realistic, with each step matching the stated goal of meeting Casey at the park inside the window, though the exact timing reads slightly scripted."
social_copresence_open_meet,gatsim_official_planner,0.92,0.64,0.95,0.88,1.0,0.0,0.28,1.0,0.0,template-like planner framing,"The sequence looks like a normal park meetup plan and the stated reasons match the actions, but the repetitive GATSim phrasing makes the full trace feel scripted rather than organically city behavior."
social_copresence_open_meet,sotopia_official_llm_agent,0.84,0.32,0.58,0.72,0.714,0.126,0.52,0.7,0.286,repetitive redundant entries,"The plan to go to the park and meet Casey is locally plausible, but the sequence is weakened by duplicate 'enter park' actions and an abrupt finish that makes the full trace feel mechanically repetitive rather than like natural city behavior."
social_copresence_open_meet,generative_agents_official_planner,0.84,0.38,0.98,0.72,0.889,0.0,0.46,0.2,0.111,adapter-like wandering,"The route to the park and the in-park interaction are locally reasonable, but the full sequence reads like a generic adapter plan with unnecessary wandering before the meetup and no strong evidence of intentional social coordination."
social_copresence_open_meet,agentsociety_official_plan_blocks,0.48,0.22,0.31,0.44,0.9,0.0,0.26,0.7,0.1,goal drift and redundant park steps,"The trace mostly looks like ordinary city movement to a park, but it drifts through unrelated locations, repeats park actions, and never cleanly establishes a real Casey co-presence within the window."
social_copresence_two_party,api_llm_react_tool_policy,0.89,0.78,0.96,0.84,1.0,0.0,0.11,1.0,0.0,over-literal venue evidence,"The plan is locally coherent and the reasons match the actions, but some steps read like validator-chasing rather than ordinary city behavior, which lowers full-trace believability."
social_copresence_two_party,api_llm_plan_and_execute,0.93,0.88,0.98,0.91,1.0,0.0,0.05,1.0,0.0,minor timing looseness,"The plan reads like a reasonable two-meeting schedule, with actions and reasons aligned, though the first move reaches the park exactly at the edge of the window and the cafe service step is a slightly unnecessary detour."
social_copresence_two_party,gatsim_official_planner,0.56,0.41,0.33,0.48,1.0,0.0,0.15,1.0,0.0,template-driven reasoning,"The sequence roughly matches a person visiting the park and then the cafe on time, but the reasons are generic planner boilerplate and the trace feels mechanically scripted rather than like ordinary urban behavior."
social_copresence_two_party,sotopia_official_llm_agent,0.72,0.46,0.58,0.64,0.643,0.077,0.26,0.5,0.357,repeated filler actions and weak meeting logic,"The sequence has a reasonable high-level shape for meeting Casey first and Ben later, but it includes odd detours, duplicated interactions, and filler buys/dwells that make the full behavior feel less believable."
social_copresence_two_party,generative_agents_official_planner,0.84,0.71,0.95,0.78,1.0,0.0,0.13,1.0,0.0,adapter-like generic reasoning,"The sequence of meeting Casey at the park and then Ben at the cafe is locally plausible and matches the stated intention, though the generic adapter-style actions make the trace feel somewhat mechanical and less like organic city behavior."
social_copresence_two_party,agentsociety_official_plan_blocks,0.84,0.62,0.93,0.78,1.0,0.0,0.22,1.0,0.0,overly scripted plan blocks,"The sequence is locally coherent and matches the stated goal, but it reads like an automated plan with rigid official-plan wording rather than organic city behavior, which lowers full-trace believability."
social_copresence_with_errand,api_llm_react_tool_policy,0.62,0.24,0.58,0.46,0.857,0.0,0.38,0.6,0.143,budget violation and odd detour,"The errand-then-meeting storyline is locally plausible, but the trace drifts into an unnecessary market service step and ends with an impossible negative budget despite both goals being described as complete."
social_copresence_with_errand,api_llm_plan_and_execute,0.72,0.18,0.78,0.32,0.889,0.0,0.54,0.6,0.111,budget violation and task drift,"The individual steps sound like a plausible attempt to juggle a meeting and an errand, but the sequence invents odd venue prerequisites, never actually buys medicine at a budget-violating cost, and ends without a credible completed outcome."
social_copresence_with_errand,gatsim_official_planner,0.33,0.12,0.28,0.18,0.909,0.0,0.21,0.6,0.091,budget violation and misplaced meeting order,"The trace has a city-like sequence of moving, meeting, and buying, but it uses the market as a stopgap, returns home before the end window, and ends with impossible spending that breaks the scenario’s basic constraints."
social_copresence_with_errand,sotopia_official_llm_agent,0.72,0.34,0.58,0.63,0.917,0.0,0.38,0.8,0.083,missed meeting after detour,"The route and errand-to-meeting sequence sound locally reasonable, but the trace spends too much time looping through the market and pharmacy without clearly sustaining the required co-presence outcome in the meeting window."
social_copresence_with_errand,generative_agents_official_planner,0.86,0.18,0.22,0.78,1.0,0.0,0.68,1.0,0.0,meeting skipped after errand,"The early move to the market and brief interaction with Casey sound plausible, but the trace then diverts to the pharmacy and terminates without preserving the required in-window co-presence outcome."
social_copresence_with_errand,agentsociety_official_plan_blocks,0.34,0.22,0.28,0.31,0.9,0.0,0.12,0.8,0.1,irrelevant wandering and duplicated meeting,"The trace starts with unrelated gym and park travel, then repeats the market meeting after already meeting Casey, so it only loosely fits the errand-and-meeting scenario."
