repeat_id,scenario_id,family,agent_type,task_completion,goal_completion,trace_feasibility,intention_consistency,replanning_success,judge_face_plausibility,judge_trace_believability,face_believability_gap,impossible_trace_rate,done_state_loop_rate,social_derailment_rate,constraint_satisfaction,process_success,plan_plausibility,plausibility_feasibility_gap,travel_efficiency,budget_consistency,social_appropriateness,feasibility_violation,city_false_continue,face_feasibility_gap,route_interruption_count,verified_replan_count,llm_calls,llm_latency_seconds,llm_total_tokens,judge_rationale_alignment,judge_urban_common_sense,failure_taxonomy,judge_main_issue,judge_brief_reason
1,social_copresence_message_gated,social_outcome,generative_agents_official_planner,0.308,0.35,0.8,0.28,,0.86,0.28,0.58,0.2,0.0,0.0,0.429,,1.0,0.2,1.0,1.0,0.5,0.2,1.0,0.06,0,0,3,17.22,18439,0.93,0.62,"{""impossible_route"": 1}",idle drift after confirmation,"The initial message and intent are coherent, but the trace then stays at the office and never actually reaches the quiet cafe or engages Ben, so the full sequence reads as incomplete and behaviorally thin."
1,social_copresence_message_gated,social_outcome,agentsociety_official_plan_blocks,0.308,0.55,1.0,0.55,,0.94,0.58,0.36,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0,0,2,10.926,13921,0.96,0.84,"{""goal_drift"": 1}",ends early after arrival,"The message-first approach and trip to the agreed cafe are sensible, but the trace stops immediately on arrival without actually meeting Ben during the required window."
1,social_copresence_open_meet,social_outcome,gatsim_official_planner,1.0,1.0,1.0,1.0,,0.88,0.74,0.14,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,8.276,9140,0.93,0.84,{},generic planner boilerplate,"The sequence is locally sensible for a lunch meetup at the park, but the repeated GATSim-plan phrasing makes it feel scripted rather than like ordinary city behavior."
1,social_copresence_open_meet,social_outcome,sotopia_official_llm_agent,0.0,0.2,0.889,0.178,,0.84,0.38,0.46,0.111,0.0,0.0,0.4,,1.0,0.111,0.641,1.0,0.0,0.111,0.0,0.0,0,0,10,55.877,69875,0.72,0.58,"{""invalid_state_transition"": 1}",repetitive stalled messaging,"The agent reaches the park in time and the intended meetup is locally plausible, but the sequence devolves into repeated identical messages without evidence of a real co-presence outcome."
1,social_copresence_open_meet,social_outcome,generative_agents_official_planner,0.0,0.2,0.778,0.156,,0.91,0.38,0.53,0.222,0.0,0.0,0.4,,1.0,0.222,0.641,1.0,0.0,0.222,1.0,0.132,0,0,3,28.336,18299,0.54,0.62,"{""impossible_route"": 1, ""time_budget_failure"": 1}",official-adapter drift,"The trip to the park is locally plausible, but the trace is dominated by generic adapter moves, includes a zero-minute move and repeated dwell, and never clearly demonstrates a real meeting with Casey."
1,social_copresence_open_meet,social_outcome,agentsociety_official_plan_blocks,0.0,0.2,0.75,0.15,,0.92,0.38,0.54,0.25,0.0,0.0,0.4,,1.0,0.25,1.0,1.0,0.0,0.25,0.0,0.17,0,0,4,27.672,28060,0.96,0.84,"{""invalid_state_transition"": 1}",premature meeting completion,"The individual steps sound like a normal park meetup plan, but the trace ends the meeting too early and never shows Casey being present across the intended window."
1,social_copresence_two_party,social_outcome,gatsim_official_planner,1.0,1.0,1.0,1.0,,0.82,0.38,0.44,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,8.671,9214,0.79,0.64,{},agentic template drift,"The plan itself is a reasonable two-meeting sequence, but the trace reads like a scripted planner repeatedly following GATSim placeholders rather than ordinary city behavior, which weakens the full-sequence realism."
1,social_copresence_two_party,social_outcome,sotopia_official_llm_agent,0.0,0.4,1.0,0.4,,0.18,0.06,0.12,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,4,16.637,27199,0.22,0.14,"{""goal_drift"": 1}",abrupt idle stop,"The agent’s moves to the park are superficially reasonable, but the trace never meets either person and then stops immediately, so the full sequence does not read like a believable completed urban plan."
1,social_copresence_two_party,social_outcome,generative_agents_official_planner,0.0,0.2,0.833,0.167,,0.08,0.03,0.05,0.167,0.0,0.0,0.5,,1.0,0.167,1.0,1.0,0.0,0.167,1.0,0.0,0,0,3,17.785,18426,0.95,0.05,"{""impossible_route"": 1}",adapter-only idle loop,"The stated plan is coherent, but the trace never actually travels to the park or cafe and instead idles at the office for the whole window, which is not believable city behavior."
1,social_copresence_two_party,social_outcome,agentsociety_official_plan_blocks,0.0,0.2,0.286,0.057,,0.84,0.52,0.32,0.714,0.0,0.0,0.5,,1.0,0.714,0.767,1.0,0.0,0.714,1.0,0.554,0,0,10,62.462,71886,0.86,0.63,"{""invalid_state_transition"": 4, ""time_budget_failure"": 1}",overshoots meeting window and idles too long,"The plan sounds reasonable at a glance, but the trace spends too long at the park and arrives at the cafe after Ben's window has already started, so the full sequence reads as only partially believable."
1,social_copresence_with_errand,social_outcome,gatsim_official_planner,1.0,0.6,0.909,0.545,,0.62,0.18,0.44,0.091,0.0,0.0,0.0,,1.0,0.091,0.882,0.0,1.0,0.091,1.0,0.0,0,0,2,29.605,18748,0.34,0.22,"{""money_budget_failure"": 1}",budget violation and plan drift,"The individual moves to the market and pharmacy are locally plausible, but the trace loops back and forth, never clearly preserves the required budget, and ends without a believable completion of both outcomes."
1,social_copresence_with_errand,social_outcome,sotopia_official_llm_agent,0.0,0.2,0.875,0.175,,0.88,0.31,0.57,0.125,0.0,0.0,0.5,,1.0,0.125,0.811,1.0,0.0,0.125,0.0,0.005,0,0,9,41.03,62916,0.76,0.67,"{""invalid_state_transition"": 1}",goal drift and impossible ordering,"The individual moves and messages sound like a plausible errand-to-meeting routine, but the trace drifts into a pharmacy/market sequence that does not cleanly preserve both outcomes and then stops early."
1,social_copresence_with_errand,social_outcome,generative_agents_official_planner,0.417,0.25,0.778,0.194,,0.78,0.16,0.62,0.222,0.0,0.0,0.0,,1.0,0.222,1.0,0.0,0.0,0.222,1.0,0.002,0,0,5,28.286,30285,0.72,0.41,"{""money_budget_failure"": 2}",budget overrun and meeting drift,"The individual moves and shopping actions sound locally reasonable, but the sequence misses the required in-window co-presence at the market and ends with an impossible negative budget."
1,social_copresence_with_errand,social_outcome,agentsociety_official_plan_blocks,1.0,1.0,1.0,1.0,,0.95,0.83,0.12,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,2,13.121,14092,0.98,0.92,{},lightly artificial official-plan phrasing,"The sequence cleanly accomplishes both the pharmacy errand and the market meeting within the time window, with actions and reasons matching the scenario, though the repetitive official-plan wording feels somewhat scripted."
2,social_copresence_decoy_location,social_outcome,gatsim_official_planner,0.0,0.15,0.4,0.06,,0.66,0.24,0.42,0.6,0.0,0.0,0.429,,1.0,0.6,1.0,1.0,0.0,0.6,0.0,0.26,0,0,6,59.644,57747,0.34,0.31,"{""invalid_state_transition"": 6}",repetitive co-presence loop,"The trace starts with a plausible choice of the quiet cafe, but it never confirms Ben, includes generic planner language, and devolves into repeated interactions that do not resemble ordinary city behavior."
2,social_copresence_decoy_location,social_outcome,sotopia_official_llm_agent,0.308,0.55,1.0,0.55,,0.84,0.28,0.56,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0,0,10,64.728,69876,0.91,0.35,"{""goal_drift"": 1}",repetitive stalling without meeting,"The repeated confirmation messages sound like a plausible attempt to avoid the wrong cafe, but the trace never actually goes to the quiet cafe and ends stranded in the library, so the overall behavior is weak."
2,social_copresence_decoy_location,social_outcome,generative_agents_official_planner,0.308,0.35,0.714,0.25,,0.96,0.83,0.13,0.286,0.0,0.0,0.429,,1.0,0.286,1.0,1.0,0.5,0.286,1.0,0.246,0,0,5,30.182,30304,0.97,0.9,"{""impossible_route"": 1, ""money_budget_failure"": 1}",adapter-like repetitive actions,"The plan to message Ben and head to the quiet cafe is sensible and matches the scenario, but the repeated generic move/dwell steps read a bit mechanical rather than fully natural behavior."
2,social_copresence_decoy_location,social_outcome,agentsociety_official_plan_blocks,0.308,0.35,0.5,0.175,,0.92,0.56,0.36,0.5,0.0,0.0,0.429,,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.42,0,0,8,50.408,57187,0.93,0.74,"{""money_budget_failure"": 4, ""time_budget_failure"": 1}",repetitive overconfirmation,"The plan itself is locally sensible and matches the quiet-cafe goal, but the repeated identical messages and dwell blocks make the full trace feel mechanically looped rather than like ordinary city behavior."
2,social_copresence_event_window,social_outcome,gatsim_official_planner,1.0,1.0,1.0,1.0,,0.71,0.18,0.53,0.0,0.0,0.0,1.0,,1.0,0.0,0.415,1.0,1.0,0.0,0.0,0.0,0,0,1,12.81,9233,0.83,0.22,{},plan drift and missed window,"The early move to the market and brief interaction are plausible, but the sequence then wanders to unrelated destinations and reaches Casey only after the critical window has mostly passed."
2,social_copresence_event_window,social_outcome,sotopia_official_llm_agent,0.0,0.5,1.0,0.5,,0.92,0.34,0.58,0.0,0.0,0.0,1.0,,1.0,0.0,0.548,1.0,0.0,0.0,0.0,0.0,0,0,4,13.679,26967,0.18,0.89,"{""goal_drift"": 1}",generic SOTOPIA filler reasons,"The movement toward the market is locally plausible, but the trace uses placeholder reasons, ignores the social goal, and then stops without any actual meeting behavior."
2,social_copresence_event_window,social_outcome,generative_agents_official_planner,0.0,0.2,0.333,0.067,,0.78,0.46,0.32,0.667,0.0,0.0,0.4,,1.0,0.667,1.0,1.0,0.0,0.667,1.0,0.447,0,0,7,36.233,41219,0.18,0.72,"{""impossible_route"": 1, ""money_budget_failure"": 3}",adapter-like repetitive actions,"The movement to the market is plausible, but the trace then repeats generic dwell actions with no Casey-specific interaction and no meaningful reason-action alignment."
2,social_copresence_event_window,social_outcome,agentsociety_official_plan_blocks,0.0,0.5,1.0,0.5,,0.95,0.28,0.67,0.0,0.0,0.0,1.0,,1.0,0.0,0.548,1.0,0.0,0.0,0.0,0.0,0,0,2,13.503,13952,0.98,0.85,"{""goal_drift"": 1}",route drifts past the social window,"The moves to the market are locally reasonable and match the stated intent, but the agent arrives after the only useful window for meeting Casey, so the full sequence reads as a plausible plan that misses the actual social goal."
2,social_copresence_message_gated,social_outcome,gatsim_official_planner,0.0,0.15,0.4,0.06,,0.86,0.18,0.68,0.6,0.0,0.0,0.429,,1.0,0.6,1.0,1.0,0.0,0.6,0.0,0.46,0,0,6,35.941,57654,0.34,0.22,"{""invalid_state_transition"": 6}",repetitive self-directed interaction instead of confirming with Ben,"Going to the agreed cafe is plausible, but the trace never sends the required confirmation and then loops through repeated interactions with Ben that read more like filler than ordinary city behavior."
2,social_copresence_message_gated,social_outcome,sotopia_official_llm_agent,0.308,0.55,1.0,0.55,,0.72,0.38,0.34,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0,0,5,22.64,34237,0.9,0.62,"{""goal_drift"": 1}",repetitive duplicate messaging,"The first confirmation-and-meet steps are locally plausible, but the trace weakens because Aria sends the same confirmation twice more and then ends early without any actual meeting in the target window."
2,social_copresence_message_gated,social_outcome,generative_agents_official_planner,0.308,0.35,0.8,0.28,,0.83,0.28,0.55,0.2,0.0,0.0,0.429,,1.0,0.2,0.568,1.0,0.5,0.2,1.0,0.03,0,0,3,23.066,18755,0.62,0.33,"{""impossible_route"": 1, ""invalid_state_transition"": 1}",drifting itinerary,"The initial confirm-and-meet message is sensible, but the rest of the trace wanders through unrelated places and never reaches the agreed cafe meeting."
2,social_copresence_message_gated,social_outcome,agentsociety_official_plan_blocks,0.308,0.35,0.5,0.175,,0.94,0.46,0.48,0.5,0.0,0.0,0.429,,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.44,0,0,8,45.175,56828,0.98,0.88,"{""money_budget_failure"": 4}",repetitive waiting and duplicate confirmation,"The individual actions sound like a reasonable confirm-then-meet plan, but the trace becomes less believable because it repeats the same confirmation and waiting blocks without clear progression or response handling."
2,social_copresence_open_meet,social_outcome,gatsim_official_planner,1.0,1.0,1.0,1.0,,0.83,0.34,0.49,0.0,0.0,0.0,1.0,,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0,0,1,9.332,9172,0.78,0.71,{},plan drift and self-referential activity-plan phrasing,"The trace sounds locally like a reasonable lunch meetup, but it reads like a scripted planner following itself rather than a person, and it wanders back to the office after the meetup without adding any meaningful urban purpose."
2,social_copresence_open_meet,social_outcome,sotopia_official_llm_agent,0.0,0.2,0.75,0.15,,0.86,0.72,0.14,0.25,0.0,0.0,0.4,,1.0,0.25,0.641,1.0,0.0,0.25,0.0,0.11,0,0,5,20.741,33819,0.58,0.9,"{""invalid_state_transition"": 1}",generic reasoning and missing explicit meetup,"The movement to the park is realistic and the timing reaches the right place during the window, but the trace never actually shows the co-presence meetup or any interaction with Casey, and the reasons are generic placeholders."
2,social_copresence_open_meet,social_outcome,generative_agents_official_planner,0.0,0.2,0.6,0.12,,0.62,0.18,0.44,0.4,0.0,0.0,0.4,,1.0,0.4,1.0,1.0,0.0,0.4,1.0,0.02,0,0,3,22.713,18298,0.08,0.22,"{""impossible_route"": 1, ""time_budget_failure"": 1}",adapter-placeholder actions,"The sequence has a superficially plausible park meetup shape, but the reasons are generic adapter placeholders and the timing/sequence drifts, so the full behavior does not read as convincing city-agent planning."
2,social_copresence_open_meet,social_outcome,agentsociety_official_plan_blocks,0.0,0.2,0.375,0.075,,0.86,0.51,0.35,0.625,0.0,0.0,0.4,,1.0,0.625,0.581,1.0,0.0,0.625,1.0,0.485,0,0,8,56.057,56904,0.93,0.68,"{""invalid_state_transition"": 4, ""time_budget_failure"": 1}",looping dwell after arrival,"The plan to go to the park and meet Casey is locally sensible, but the sequence drifts into repeated waiting and overruns the window, which weakens full-trace believability."
2,social_copresence_two_party,social_outcome,gatsim_official_planner,1.0,1.0,1.0,1.0,,0.86,0.58,0.28,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,9.948,9269,0.94,0.66,{},label-heavy scripted behavior,"The sequence is locally coherent for meeting Casey at the park and then Ben at the cafe within budget, but the repeated GATSim-specific phrasing and the abrupt finish make it feel scripted rather than natural urban behavior."
2,social_copresence_two_party,social_outcome,sotopia_official_llm_agent,0.0,0.4,1.0,0.4,,0.58,0.18,0.4,0.0,0.0,0.0,1.0,,1.0,0.0,0.852,1.0,0.0,0.0,0.0,0.0,0,0,5,22.201,34086,0.22,0.12,"{""goal_drift"": 1}",aimless back-and-forth movement,"The trace reads like generic movement stubs rather than a believable plan, and it never actually performs either meeting while looping between locations."
2,social_copresence_two_party,social_outcome,generative_agents_official_planner,0.0,0.2,0.75,0.15,,0.42,0.18,0.24,0.25,0.0,0.0,0.5,,1.0,0.25,1.0,1.0,0.0,0.25,1.0,0.0,0,0,5,40.348,30516,0.22,0.28,"{""impossible_route"": 1, ""money_budget_failure"": 1}",sequencing drift,"The plan starts with the right social objective, but the trace rapidly diverts to the cafe, never reaches the park meeting, and then idles in a way that no longer matches the stated intent."
2,social_copresence_two_party,social_outcome,agentsociety_official_plan_blocks,0.0,0.2,0.556,0.111,,0.93,0.88,0.05,0.444,0.0,1.0,0.5,,1.0,0.444,0.767,1.0,0.0,0.444,0.0,0.374,0,0,10,67.5,71667,0.97,0.91,"{""invalid_state_transition"": 4, ""social_derailment"": 1}",minor slack/dwell padding,"The sequence matches the stated goal and timing well, with reasonable travel and meeting order, though it includes a bit of unnecessary dwell time at the park and reads more like a scripted plan than natural behavior."
2,social_copresence_with_errand,social_outcome,gatsim_official_planner,1.0,0.6,0.909,0.545,,0.68,0.18,0.5,0.091,0.0,0.0,0.0,,1.0,0.091,0.789,0.0,1.0,0.091,1.0,0.0,0,0,2,16.431,18613,0.86,0.55,"{""money_budget_failure"": 1}",budget violation and plan drift,"The individual moves and a pharmacy-then-market errand are locally plausible, but the sequence wastes steps, never cleanly preserves the meeting objective, and ends with an impossible negative budget."
2,social_copresence_with_errand,social_outcome,sotopia_official_llm_agent,0.0,0.2,0.625,0.125,,0.82,0.41,0.41,0.375,1.0,0.0,0.5,,1.0,0.375,0.909,1.0,0.0,0.375,0.0,0.195,0,0,9,37.159,63209,0.78,0.74,"{""done_state_loop"": 1, ""invalid_state_transition"": 3}",missed meeting and inconsistent sequence,"The actions look like a reasonable errand-and-meeting plan at the surface, but the trace drifts into an odd order, repeats the pharmacy buy, and ends without actually showing the Casey meeting in-window."
2,social_copresence_with_errand,social_outcome,generative_agents_official_planner,0.583,0.55,0.417,0.229,,0.84,0.38,0.46,0.583,0.0,1.0,0.5,,1.0,0.583,1.0,1.0,1.0,0.583,1.0,0.423,0,0,13,85.808,79111,0.96,0.62,"{""impossible_route"": 1, ""invalid_state_transition"": 3, ""money_budget_failure"": 3, ""social_derailment"": 1}",drifting loop and missed errand,"The trace sounds locally like a plausible trip to the market and meetup, but it never clearly buys medicine and spends excessive time looping/dwelling at the market, which weakens the full-sequence behavior."
2,social_copresence_with_errand,social_outcome,agentsociety_official_plan_blocks,1.0,1.0,1.0,1.0,,0.93,0.42,0.51,0.0,0.0,0.0,1.0,,1.0,0.0,0.909,1.0,1.0,0.0,0.0,0.0,0,0,2,17.478,14056,0.98,0.88,{},meeting dropped after errand,"The individual steps sound like a normal city errand-and-meetup sequence, but the trace ends after the pharmacy visit and fails to sustain the promised meeting with Casey in the required window."
3,social_copresence_decoy_location,social_outcome,gatsim_official_planner,0.0,0.15,0.4,0.06,,0.75,0.28,0.47,0.6,0.0,0.0,0.429,,1.0,0.6,1.0,1.0,0.0,0.6,0.0,0.35,0,0,6,40.792,57853,0.3,0.62,"{""invalid_state_transition"": 6}",repetitive scripted interaction,"The plan reaches the right cafe and stays within budget, but the repeated generic interactions with Ben and planner-specific reasons make the full trace feel scripted rather than natural city behavior."
3,social_copresence_decoy_location,social_outcome,sotopia_official_llm_agent,0.308,0.55,1.0,0.55,,0.86,0.34,0.52,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0,0,4,16.78,27289,0.74,0.58,"{""goal_drift"": 1}",repetitive duplicate message,"The plan to confirm with Ben and then go to the quiet cafe is locally sensible, but repeating the same message and ending the trace immediately makes the full behavior feel thin and somewhat implausible as a complete urban episode."
3,social_copresence_decoy_location,social_outcome,generative_agents_official_planner,0.308,0.35,0.714,0.25,,0.95,0.93,0.02,0.286,0.0,0.0,0.429,,1.0,0.286,1.0,1.0,0.5,0.286,1.0,0.236,0,0,5,34.053,30294,0.98,0.9,"{""impossible_route"": 1, ""money_budget_failure"": 1}",none,"The agent confirms the meeting, goes to the right cafe, stays there through the window, and the sequence is coherent and ordinary despite terse adapter-style reasons."
3,social_copresence_decoy_location,social_outcome,agentsociety_official_plan_blocks,0.308,0.35,0.375,0.131,,0.95,0.78,0.17,0.625,0.0,0.0,0.429,,1.0,0.625,1.0,1.0,0.5,0.625,1.0,0.575,0,0,8,45.648,57052,0.97,0.89,"{""money_budget_failure"": 4, ""time_budget_failure"": 1}",slight redundant waiting,"The trace matches the stated goal well and looks like a normal meeting run, though the repeated confirmation and extra waiting after the meeting window make the full sequence a bit less natural."
3,social_copresence_event_window,social_outcome,gatsim_official_planner,1.0,1.0,1.0,1.0,,0.9,0.62,0.28,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,8.211,9113,0.95,0.72,{},plan-controller jargon and mild over-structuring,"The trace is locally coherent and gets Aria to the market in time for Casey, but the repeated GATSim-scripted reasoning and extra service/wait steps make it feel less like ordinary city behavior overall."
3,social_copresence_event_window,social_outcome,sotopia_official_llm_agent,0.0,0.2,0.75,0.15,,0.93,0.31,0.62,0.25,0.0,0.0,0.4,,1.0,0.25,0.548,1.0,0.0,0.25,0.0,0.18,0,0,5,22.37,33905,0.72,0.35,"{""invalid_state_transition"": 1}",premature stop,"The routing to the market is locally plausible, but the trace arrives after the brief social window and then ends immediately without any meeting behavior, so the full sequence reads as incomplete city behavior."
3,social_copresence_event_window,social_outcome,generative_agents_official_planner,0.0,0.2,0.375,0.075,,0.94,0.22,0.72,0.625,0.0,0.0,0.4,,1.0,0.625,1.0,1.0,0.0,0.625,1.0,0.565,0,0,9,57.031,53073,0.12,0.78,"{""money_budget_failure"": 5}",generic adapter-driven repetition,"The sequence superficially looks like a person traveling to the market and waiting there, but the stated reason does not explain the odd city-hall detour or the repetitive dwell pattern, so the full trace feels mechanically generated rather than like purposeful urban behavior."
3,social_copresence_event_window,social_outcome,agentsociety_official_plan_blocks,0.0,0.2,0.3,0.06,,0.97,0.42,0.55,0.7,0.0,0.0,0.4,,1.0,0.7,0.895,1.0,0.0,0.7,1.0,0.67,0,0,12,65.833,84864,0.78,0.83,"{""money_budget_failure"": 6, ""time_budget_failure"": 1}",repetitive idle dwell after arrival,"The trip to the market and waiting for Casey are locally reasonable, but the sequence then drifts into redundant dwell actions that do not add any new behavior and make the trace feel scripted rather than naturally goal-directed."
3,social_copresence_message_gated,social_outcome,gatsim_official_planner,0.0,0.15,0.667,0.1,,0.78,0.22,0.56,0.333,0.0,0.0,0.429,,1.0,0.333,0.333,1.0,0.0,0.333,1.0,0.113,0,0,3,25.438,28438,0.34,0.19,"{""impossible_route"": 1, ""invalid_state_transition"": 1, ""time_budget_failure"": 1}",looping and missed confirmation,"The first move to the cafe and the eventual co-presence are superficially reasonable, but the trace never sends the required confirmation to Ben and then loops back and forth in an implausible way."
3,social_copresence_message_gated,social_outcome,sotopia_official_llm_agent,0.308,0.55,1.0,0.55,,0.93,0.78,0.15,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0,0,4,17.562,27290,0.97,0.88,"{""goal_drift"": 1}",early finish after reaching cafe,"The message-first plan is coherent and matches the scenario, but the sequence stops once Aria arrives at the cafe before the meeting window or Ben’s arrival is shown."
3,social_copresence_message_gated,social_outcome,generative_agents_official_planner,0.308,0.35,0.9,0.315,,0.82,0.48,0.34,0.1,0.0,0.0,0.429,,1.0,0.1,0.955,1.0,0.5,0.1,1.0,0.0,0,0,3,22.063,18808,0.88,0.55,"{""money_budget_failure"": 1}",detour away from meeting window,"The trace starts with the right confirmation message and ends at the quiet cafe, but the mid-sequence diversion to unrelated locations and service use makes the full behavior less believable as a focused meet-up plan."
3,social_copresence_message_gated,social_outcome,agentsociety_official_plan_blocks,0.308,0.35,0.5,0.175,,0.92,0.58,0.34,0.5,0.0,0.0,0.429,,1.0,0.5,0.955,1.0,0.5,0.5,1.0,0.42,0,0,8,54.47,57321,0.9,0.72,"{""money_budget_failure"": 4, ""time_budget_failure"": 1}",repetitive over-confirmation,"The actions and reasons sound like a normal confirm-then-meet plan, but the sequence loops through redundant messages and waiting, which makes the full trace less believable as natural behavior."
