repeat_id,scenario_id,family,agent_type,task_completion,goal_completion,trace_feasibility,intention_consistency,replanning_success,judge_face_plausibility,judge_trace_believability,face_believability_gap,impossible_trace_rate,done_state_loop_rate,social_derailment_rate,constraint_satisfaction,process_success,plan_plausibility,plausibility_feasibility_gap,travel_efficiency,budget_consistency,social_appropriateness,feasibility_violation,city_false_continue,face_feasibility_gap,route_interruption_count,verified_replan_count,llm_calls,llm_latency_seconds,llm_total_tokens,judge_rationale_alignment,judge_urban_common_sense,failure_taxonomy,judge_main_issue,judge_brief_reason
1,school_pickup_social_detour,social_spatial_tradeoff,sotopia_official_llm_agent,0.0,0.55,1.0,0.55,,0.48,0.12,0.36,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,4,26.5,26751,0.35,0.22,"{""goal_drift"": 1}",aimless detour and premature stop,"The route moves through plausible urban locations, but the trace never approaches school pickup and then loops/stops at the diner, which makes the overall behavior inconsistent with the stated caregiver goal."
1,school_pickup_social_detour,social_spatial_tradeoff,generative_agents_official_planner,1.0,1.0,0.8,0.8,,0.18,0.05,0.13,0.2,0.0,0.0,1.0,,1.0,0.2,1.0,1.0,1.0,0.2,1.0,0.0,0,0,3,26.695,18499,0.12,0.14,"{""impossible_route"": 1}",adapter-driven idle dwell,"The trace does not behave like a real city decision process: it ignores the social detour, shows zero-time moves, then idles for an hour at school before finishing, which breaks the stated goal and timing logic."
1,school_pickup_social_detour,social_spatial_tradeoff,agentsociety_official_plan_blocks,1.0,1.0,1.0,1.0,,0.98,0.91,0.07,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,2,12.92,13514,0.99,0.96,{},none,"The trace is a straightforward rush-hour pickup with no detour, and the stated reasons match the actions and complete the goal well before the deadline."
1,avoid_crowd_event,preference_constraint,gatsim_official_planner,0.5,0.7,1.0,0.7,,0.33,0.12,0.21,0.0,0.0,0.0,1.0,,1.0,0.0,0.648,1.0,,0.0,0.0,0.0,0,0,2,14.662,18637,0.18,0.25,"{""goal_drift"": 1}",planner-internal boilerplate overrides scenario goals,"The actions have some surface resemblance to moving, shopping, and returning home, but the repeated GATSim boilerplate, missing exercise outcome, and abrupt budget drain make the full sequence hard to read as believable city behavior."
1,avoid_crowd_event,preference_constraint,sotopia_official_llm_agent,0.0,0.4,1.0,0.4,,0.62,0.18,0.44,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0,0,2,7.224,13540,0.28,0.22,"{""goal_drift"": 1}",abrupt incomplete trace,"Going to the gym during a crowded plaza event is locally plausible, but the sequence stops immediately and never addresses groceries or the crowd-avoidance preference in a convincing way."
1,avoid_crowd_event,preference_constraint,generative_agents_official_planner,0.5,0.7,0.75,0.525,,0.87,0.42,0.45,0.25,0.0,0.0,1.0,,1.0,0.25,1.0,1.0,,0.25,0.0,0.12,0,0,7,35.567,41885,0.86,0.58,"{""invalid_state_transition"": 2}",repetitive dwelling loop,"Going to the park to exercise while avoiding the crowded plaza is sensible, but the trace gets stuck in repeated dwell actions at one location and never completes groceries, which hurts full-sequence believability."
1,avoid_crowd_event,preference_constraint,agentsociety_official_plan_blocks,0.5,0.7,1.0,0.7,,0.91,0.74,0.17,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0,0,4,22.279,28142,0.95,0.88,"{""goal_drift"": 1}",budget exhaustion,"The plan to exercise in a park and buy groceries is locally sensible and matches the stated preferences, but the trace ends with the entire budget spent and the sequence feels truncated after only one real errand."
1,budget_errand_chain,budget_constraint,gatsim_official_planner,1.0,1.0,1.0,1.0,,0.72,0.34,0.38,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0,0,1,9.869,9276,0.22,0.28,{},template-driven actions with weak goal fit,"The sequence looks superficially like a normal errand chain, but the reasons are generic planner boilerplate and the trace misses the intended budget-aware purchase logic, making the overall behavior feel scripted rather than city-plausible."
1,budget_errand_chain,budget_constraint,sotopia_official_llm_agent,0.0,0.25,0.75,0.188,,0.78,0.34,0.44,0.25,0.0,0.0,1.0,,1.0,0.25,1.0,1.0,,0.25,0.0,0.03,0,0,5,18.515,34478,0.62,0.55,"{""invalid_state_transition"": 1}",abrupt drift at budget diner,"The pharmacy-first errand is plausible, but the sequence becomes repetitive and then stops at the diner without showing the dinner purchase or return home."
1,budget_errand_chain,budget_constraint,generative_agents_official_planner,0.6,0.7,0.833,0.583,,0.74,0.22,0.52,0.167,0.0,0.0,1.0,,1.0,0.167,1.0,1.0,,0.167,1.0,0.0,0,0,3,17.202,18559,0.58,0.28,"{""impossible_route"": 1}",planner drifts and skips the stated errands,"The individual moves are locally plausible, but the trace never buys medicine and ends early after an unexplained trip to dinner and back home, which makes the full behavior hard to believe as a budget errand chain."
1,budget_errand_chain,budget_constraint,agentsociety_official_plan_blocks,1.0,1.0,1.0,1.0,,0.94,0.88,0.06,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0,0,2,21.362,14255,0.98,0.92,{},none,"The trace follows a straightforward errand pattern that matches the persona and stated plan, with only minor oddity in the unusually brief dinner duration and generic plan-step phrasing."
1,closed_poi_replacement,poi_closure,gatsim_official_planner,1.0,1.0,1.0,1.0,,0.72,0.29,0.43,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0,0,2,14.98,18582,0.78,0.68,{},plan drift / no response to closure,"The destination and work session are locally sensible, but the trace ignores the library closure context, follows a rigid preplanned route, and ends without showing any adaptive decision-making beyond reaching the cafe."
1,closed_poi_replacement,poi_closure,sotopia_official_llm_agent,0.0,0.25,0.8,0.2,,0.78,0.42,0.36,0.2,0.0,0.0,1.0,,1.0,0.2,1.0,1.0,,0.2,0.0,0.0,0,0,6,20.517,41150,0.52,0.7,"{""invalid_state_transition"": 1}",odd sequencing and premature finish,"Going from the closed library to a bookstore is plausible as a fallback workspace, but the trace then redundantly re-enters the bookstore and finishes immediately after only one hour of dwell, which makes the full sequence feel shaky."
1,closed_poi_replacement,poi_closure,generative_agents_official_planner,0.0,0.25,0.5,0.125,,0.82,0.18,0.64,0.5,0.0,0.0,1.0,,1.0,0.5,1.0,1.0,,0.5,1.0,0.32,0,0,3,13.768,18400,0.12,0.71,"{""money_budget_failure"": 2}",adapter stub behavior,"The choice of coworking is plausible for a quiet work session, but the trace looks like a placeholder sequence with generic reasons and no real response to the library closure or user intent."
1,closed_poi_replacement,poi_closure,agentsociety_official_plan_blocks,0.0,0.25,0.0,0.0,,0.64,0.34,0.3,1.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.64,0,0,12,73.99,85862,0.78,0.71,"{""invalid_state_transition"": 5, ""time_budget_failure"": 1}",repetitive dwell looping,"Going to a quiet cafe instead of the closed library is sensible, but the trace then repeats dwell steps without any additional purpose and overshoots the intended focused session shape."
1,commute_disruption,disruption,gatsim_official_planner,1.0,1.0,1.0,1.0,1.0,0.15,0.08,0.07,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.605,1.0,,0.0,0.0,0.0,1,1,2,13.473,18529,0.12,0.18,{},hardcoded planner script ignored disruption,"The trace follows a scripted destination plan with no realistic response to the transit delay, so it does not read like believable urban commute behavior."
1,commute_disruption,disruption,sotopia_official_llm_agent,0.0,0.5,1.0,0.5,1.0,0.73,0.22,0.51,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.867,1.0,,0.0,0.0,0.0,1,1,4,12.989,27383,0.18,0.28,"{""goal_drift"": 1}",ignores delay and teleports through blocked route,"The plan starts plausibly with a commute, but the trace then moves from the transit hub to the office during the disruption without any visible replan and ends abruptly."
1,commute_disruption,disruption,generative_agents_official_planner,0.0,0.25,0.5,0.125,0.0,0.17,0.09,0.08,0.5,0.0,0.0,1.0,0.0,1.0,0.5,0.634,1.0,,0.5,0.0,0.0,0,0,3,13.458,18179,0.12,0.14,"{""invalid_state_transition"": 1}",non-narrative adapter trace,"The trace reads like a stubbed planner output with no real response to the transit delay, so it does not resemble believable commute behavior beyond superficially ending at the office."
1,commute_disruption,disruption,agentsociety_official_plan_blocks,0.0,0.25,0.8,0.2,0.0,0.96,0.42,0.54,0.2,0.0,0.0,1.0,0.0,1.0,0.2,1.0,1.0,,0.2,0.0,0.16,1,0,6,30.331,42595,0.77,0.58,"{""invalid_state_transition"": 1}",missed replanning after delay,"The steps sound like a normal commute interrupted by transit disruption, but the trace still follows the blocked hub-to-office route and waits in place instead of clearly rerouting, which weakens the full-sequence realism."
1,conflicting_social_obligation,social_spatial_tradeoff,gatsim_official_planner,0.583,0.75,1.0,0.75,,0.15,0.08,0.07,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0,0,1,10.881,9182,0.25,0.12,{},activity-plan label drift,"The trace follows a simple work block in a reasonable place, but the repeated GATSim-specific wording and immediate finish without addressing Ben make the behavior feel scripted and incomplete as city behavior."
1,conflicting_social_obligation,social_spatial_tradeoff,sotopia_official_llm_agent,0.417,0.65,0.5,0.325,,0.89,0.46,0.43,0.5,0.0,0.0,1.0,,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.39,0,0,3,10.491,20520,0.86,0.72,"{""money_budget_failure"": 1}",premature stop before resolving obligation,"The message and 45-minute coworking block are locally sensible, but the sequence ends before Aria actually resolves Ben’s invitation after the work block, so the overall behavior feels incomplete and slightly drifted."
1,conflicting_social_obligation,social_spatial_tradeoff,generative_agents_official_planner,1.0,1.0,0.8,0.8,,0.92,0.67,0.25,0.2,0.0,0.0,1.0,,1.0,0.2,1.0,1.0,1.0,0.2,1.0,0.12,0,0,3,15.371,18283,0.95,0.88,"{""money_budget_failure"": 1}",plan exhausts early,"The actions are locally sensible: Aria finishes a work block, declines the invitation politely, and stays at coworking, but the trace has extra dwell time and ends early in a way that feels slightly thin rather than fully behavior-rich."
1,conflicting_social_obligation,social_spatial_tradeoff,agentsociety_official_plan_blocks,0.0,0.4,0.2,0.08,,0.78,0.24,0.54,0.8,0.0,0.0,1.0,,1.0,0.8,0.0,1.0,0.5,0.8,1.0,0.58,0,0,8,46.889,56883,0.86,0.33,"{""closed_place_action"": 1, ""money_budget_failure"": 2, ""time_budget_failure"": 1}",plan drift and unsupported detour,"The first work block and the concern about continuing work are reasonable, but the sequence wanders to a library and then home without addressing Ben or clearly serving the stated goal."
1,lunch_meeting_time_pressure,time_pressure,gatsim_official_planner,1.0,1.0,1.0,1.0,,0.78,0.22,0.56,0.0,0.0,0.0,1.0,,1.0,0.0,0.143,1.0,1.0,0.0,0.0,0.0,0,0,2,15.712,18739,0.31,0.24,{},planner-scripted drift,"The first move to the quieter cafe fits the scenario, but the trace then follows generic planner rituals, detours back to the office, and fails to clearly preserve the lunch meeting outcome."
1,lunch_meeting_time_pressure,time_pressure,sotopia_official_llm_agent,0.0,0.55,1.0,0.55,,0.78,0.38,0.4,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,3,14.417,20378,0.62,0.52,"{""goal_drift"": 1}",premature finish,"Going to Central Cafe for a lunch meeting is locally reasonable, but the trace ends immediately after one message without actually meeting Ben or adapting to the congestion/time pressure."
1,lunch_meeting_time_pressure,time_pressure,generative_agents_official_planner,0.0,0.35,0.714,0.25,,0.87,0.58,0.29,0.286,0.0,0.0,0.636,,1.0,0.286,0.273,1.0,0.0,0.286,1.0,0.156,0,0,7,36.248,42355,0.22,0.76,"{""invalid_state_transition"": 1, ""money_budget_failure"": 1}",adapter-like placeholder actions,"The sequence looks like a reasonable lunch trip to the quieter cafe under time pressure, but the repeated generic actions and boilerplate reasons make the full trace feel mechanically generated rather than believable behavior."
1,lunch_meeting_time_pressure,time_pressure,agentsociety_official_plan_blocks,0.0,0.35,0.143,0.05,,0.92,0.68,0.24,0.857,0.0,0.0,0.636,,1.0,0.857,0.286,1.0,0.0,0.857,0.0,0.777,0,0,14,83.085,100842,0.88,0.81,"{""invalid_state_transition"": 6}",repetitive waiting,"The plan to head to the quieter cafe and wait for Ben is locally sensible and matches the stated preferences, but the trace spends most of the episode idling at the destination rather than showing adaptive lunch-time behavior."
1,memory_dependent_place_choice,memory,gatsim_official_planner,1.0,1.0,1.0,1.0,,0.78,0.34,0.44,0.0,0.0,0.0,1.0,,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0,0,1,8.718,9196,0.55,0.42,{},scripted plan drift,"The trace starts with a reasonable quiet-cafe choice and a plausible Ben meeting, but the repeated GATSim-style destination talk and the unexplained return to the library make the full sequence feel scripted and behaviorally thin."
1,memory_dependent_place_choice,memory,sotopia_official_llm_agent,0.0,0.25,0.5,0.125,,0.95,0.92,0.03,0.5,0.0,0.0,1.0,,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.45,0,0,5,17.327,34116,0.98,0.9,"{""invalid_state_transition"": 2}",none,"The agent makes a normal memory-guided cafe choice, notifies Ben, waits until the meetup time, and stays at the quiet cafe throughout, which is coherent and socially plausible."
1,memory_dependent_place_choice,memory,generative_agents_official_planner,0.533,0.65,0.857,0.557,,0.93,0.9,0.03,0.143,0.0,0.0,1.0,,1.0,0.143,1.0,1.0,0.0,0.143,1.0,0.073,0,0,3,16.371,18402,0.62,0.89,"{""money_budget_failure"": 1}",generic adapter reasons,"The agent's behavior is a straightforward and believable morning routine centered on the quieter cafe, though the stated reasons are boilerplate rather than explicitly tied to the memory cue or the meeting goal."
1,memory_dependent_place_choice,memory,agentsociety_official_plan_blocks,0.533,0.65,0.286,0.186,,0.93,0.48,0.45,0.714,0.0,0.0,1.0,,1.0,0.714,1.0,1.0,0.0,0.714,1.0,0.644,0,0,10,58.641,70749,0.96,0.86,"{""money_budget_failure"": 5}",repetitive dwell loop,"The plan of choosing the quiet cafe for work and staying there fits the persona and memory seeds, but the sequence is mostly repetitive dwell steps with no progression toward meeting Ben, which weakens full-trace believability."
1,unexpected_friend_encounter,opportunistic_social,gatsim_official_planner,1.0,0.75,1.0,0.75,,0.12,0.08,0.04,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,7.706,9158,0.14,0.18,{},planner-like self-referential trace,"The sequence reads like an artifact of the planner system rather than a resident running errands, with repetitive GATSim framing and an abrupt finish that ignores the social opportunity and the remaining grocery goal."
1,unexpected_friend_encounter,opportunistic_social,sotopia_official_llm_agent,0.455,0.45,0.5,0.225,,0.58,0.16,0.42,0.5,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.08,0,0,7,25.436,49450,0.28,0.22,"{""done_state_loop"": 1, ""invalid_state_transition"": 3}",repetitive and incoherent action sequence,"The intent to combine errands with a brief social check-in is plausible, but the trace loops on buys, never clearly completes the shopping, and ends abruptly without a believable sequence of movement or task completion."
1,unexpected_friend_encounter,opportunistic_social,generative_agents_official_planner,1.0,0.75,0.8,0.6,,0.71,0.42,0.29,0.2,0.0,0.0,1.0,0.0,1.0,0.2,1.0,1.0,0.0,0.2,0.0,0.0,0,0,3,16.192,18384,0.86,0.63,"{""invalid_state_transition"": 1}",abrupt truncation after shopping,"The shopping-and-brief-social-stop sequence is locally sensible, but the trace ends immediately after the pharmacy purchase without any normal wrap-up or return, making the full behavior feel incomplete."
1,unexpected_friend_encounter,opportunistic_social,agentsociety_official_plan_blocks,1.0,0.75,0.8,0.6,,0.78,0.34,0.44,0.2,1.0,0.0,1.0,0.0,1.0,0.2,1.0,1.0,0.0,0.2,0.0,0.0,0,0,4,23.388,28305,0.58,0.42,"{""done_state_loop"": 1, ""invalid_state_transition"": 1}",duplicate and premature shopping steps,"The trace starts with a reasonable errands sequence, but it repeats the pharmacy purchase, inserts an unnecessary enter action, and then finishes without reflecting the expected brief social encounter or a clean errand completion."
